Entity,Code,Year,Continent,Date,Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned),Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned) Annotations,Weekly death growth (%),Weekly death growth (%) Annotations
Abkhazia,OWID_ABK,2015,Asia,,,,,
Cambodia,KHM,,,2020-06-01,0,,,
Cambodia,KHM,,,2020-06-02,0,,,
Cambodia,KHM,,,2020-06-03,0,,,
Cambodia,KHM,,,2020-06-04,0,,,
Cambodia,KHM,,,2020-06-05,0,,,
Cambodia,KHM,,,2020-06-06,0,,,
Cambodia,KHM,,,2020-06-07,0,,,
Cambodia,KHM,,,2020-06-08,0,,,
Cambodia,KHM,,,2020-06-09,0,,,
Cambodia,KHM,,,2020-06-10,0,,,
Cambodia,KHM,,,2020-06-11,0,,,
Cambodia,KHM,,,2020-06-12,0,,,
Cambodia,KHM,,,2020-06-13,0,,,
Cambodia,KHM,,,2020-06-14,0,,,
Cambodia,KHM,,,2020-06-15,0,,,
Cambodia,KHM,,,2020-06-16,0,,,
Cambodia,KHM,,,2020-06-17,0,,,
Cambodia,KHM,,,2020-06-18,0,,,
Cambodia,KHM,,,2020-06-19,0,,,
Cambodia,KHM,,,2020-06-20,0,,,
Cambodia,KHM,,,2020-06-21,0,,,
Cambodia,KHM,,,2020-06-22,0,,,
Cambodia,KHM,,,2020-06-23,0,,,
Cambodia,KHM,,,2020-06-24,0,,,
Cambodia,KHM,,,2020-06-25,0,,,
Cambodia,KHM,,,2020-06-26,0,,,
Cambodia,KHM,,,2020-06-27,0,,,
Cambodia,KHM,,,2020-06-28,0,,,
Cambodia,KHM,,,2020-06-29,0,,,
Cambodia,KHM,,,2020-06-30,0,,,
Cambodia,KHM,,,2020-07-01,0,,,
Cambodia,KHM,,,2020-07-02,0,,,
Cambodia,KHM,,,2020-07-03,0,,,
Cambodia,KHM,,,2020-07-04,0,,,
Cambodia,KHM,,,2020-07-05,0,,,
Cambodia,KHM,,,2020-07-06,0,,,
Cambodia,KHM,,,2020-07-07,0,,,
Cambodia,KHM,,,2020-07-08,0,,,
Cambodia,KHM,,,2020-07-09,0,,,
Cambodia,KHM,,,2020-07-10,0,,,
Cambodia,KHM,,,2020-07-11,0,,,
Cambodia,KHM,,,2020-07-12,0,,,
Cambodia,KHM,,,2020-07-13,0,,,
Cambodia,KHM,,,2020-07-14,0,,,
Cambodia,KHM,,,2020-07-15,0,,,
Cambodia,KHM,,,2020-07-16,0,,,
Cambodia,KHM,,,2020-07-17,0,,,
Cambodia,KHM,,,2020-07-18,0,,,
Cambodia,KHM,,,2020-07-19,0,,,
Cambodia,KHM,,,2020-07-20,0,,,
Cambodia,KHM,,,2020-07-21,0,,,
Cambodia,KHM,,,2020-07-22,0,,,
Cambodia,KHM,,,2020-07-23,0,,,
Cambodia,KHM,,,2020-07-24,0,,,
Cambodia,KHM,,,2020-07-25,0,,,
Cambodia,KHM,,,2020-07-26,0,,,
Cambodia,KHM,,,2020-07-27,0,,,
Cambodia,KHM,,,2020-07-28,0,,,
Cambodia,KHM,,,2020-07-29,0,,,
Cambodia,KHM,,,2020-07-30,0,,,
Cambodia,KHM,,,2020-07-31,0,,,
Cambodia,KHM,,,2020-08-01,0,,,
Cambodia,KHM,,,2020-08-02,0,,,
Cambodia,KHM,,,2020-08-03,0,,,
Cambodia,KHM,,,2020-08-04,0,,,
Cambodia,KHM,,,2020-08-05,0,,,
Cambodia,KHM,,,2020-08-06,0,,,
Cambodia,KHM,,,2020-08-07,0,,,
Cambodia,KHM,,,2020-08-08,0,,,
Cambodia,KHM,,,2020-08-09,0,,,
Cambodia,KHM,,,2020-08-10,0,,,
Cambodia,KHM,,,2020-08-11,0,,,
Cambodia,KHM,,,2020-08-12,0,,,
Cambodia,KHM,,,2020-08-13,0,,,
Cambodia,KHM,,,2020-08-14,0,,,
Cambodia,KHM,,,2020-08-15,0,,,
Cambodia,KHM,,,2020-08-16,0,,,
Cambodia,KHM,,,2020-08-17,0,,,
Cambodia,KHM,,,2020-08-18,0,,,
Cambodia,KHM,,,2020-08-19,0,,,
Cambodia,KHM,,,2020-08-20,0,,,
Cambodia,KHM,,,2020-08-21,0,,,
Cambodia,KHM,,,2020-08-22,0,,,
Cambodia,KHM,,,2020-08-23,0,,,
Cambodia,KHM,,,2020-08-24,0,,,
Cambodia,KHM,,,2020-08-25,0,,,
Cambodia,KHM,,,2020-08-26,0,,,
Cambodia,KHM,,,2020-08-27,0,,,
Cambodia,KHM,,,2020-08-28,0,,,
Cambodia,KHM,,,2020-08-29,0,,,
Cambodia,KHM,,,2020-08-30,0,,,
Cambodia,KHM,,,2020-08-31,0,,,
Cambodia,KHM,,,2020-09-01,0,,,
Cambodia,KHM,,,2020-09-02,0,,,
Cambodia,KHM,,,2020-09-03,0,,,
Cambodia,KHM,,,2020-09-04,0,,,
Cambodia,KHM,,,2020-09-05,0,,,
Cambodia,KHM,,,2020-09-06,0,,,
Cambodia,KHM,,,2020-09-07,0,,,
Cambodia,KHM,,,2020-09-08,0,,,
Cambodia,KHM,,,2020-09-09,0,,,
Cambodia,KHM,,,2020-09-10,0,,,
Cambodia,KHM,,,2020-09-11,0,,,
Cameroon,CMR,2015,Africa,,,,,
Cameroon,CMR,,,2020-03-17,0,,,
Cameroon,CMR,,,2020-03-18,0,,,
Cameroon,CMR,,,2020-03-19,0,,,
Cameroon,CMR,,,2020-03-20,0,,,
Cameroon,CMR,,,2020-03-21,0,,,
Cameroon,CMR,,,2020-03-22,0,,,
Cameroon,CMR,,,2020-03-23,0,,,
Cameroon,CMR,,,2020-03-24,0,,,
Cameroon,CMR,,,2020-03-25,0.00543,,,
Cameroon,CMR,,,2020-03-26,0.00543,,,
Cameroon,CMR,,,2020-03-27,0.00543,,,
Cameroon,CMR,,,2020-03-28,0.00543,,,
Cameroon,CMR,,,2020-03-29,0.01086,,,
Cameroon,CMR,,,2020-03-30,0.01086,,,
Cameroon,CMR,,,2020-03-31,0.01086,,,
Cameroon,CMR,,,2020-04-01,0.027,,400,
Cameroon,CMR,,,2020-04-02,0.027,,400,
Cameroon,CMR,,,2020-04-03,0.03243,,500,
Cameroon,CMR,,,2020-04-04,0.03786,,600,
Cameroon,CMR,,,2020-04-05,0.03786,,250,
Cameroon,CMR,,,2020-04-06,0.03786,,250,
Cameroon,CMR,,,2020-04-07,0.03786,,250,
Cameroon,CMR,,,2020-04-08,0.01629,,-40,
Cameroon,CMR,,,2020-04-09,0.02171,,-20,
Cameroon,CMR,,,2020-04-10,0.01629,,-50,
Cameroon,CMR,,,2020-04-11,0.01086,,-71.4285714285714,
Cameroon,CMR,,,2020-04-12,0.01086,,-71.4285714285714,
Cameroon,CMR,,,2020-04-13,0.01629,,-57.1428571428571,
Cameroon,CMR,,,2020-04-14,0.01629,,-57.1428571428571,
Cameroon,CMR,,,2020-04-15,0.04314,,166.666666666667,
Cameroon,CMR,,,2020-04-16,0.03771,,75,
Cameroon,CMR,,,2020-04-17,0.05929,,266.666666666667,
Cameroon,CMR,,,2020-04-18,0.05929,,450,
Cameroon,CMR,,,2020-04-19,0.05386,,400,
Cameroon,CMR,,,2020-04-20,0.16143,,900,
Cameroon,CMR,,,2020-04-21,0.16143,,900,
Cameroon,CMR,,,2020-04-22,0.13457,,212.5,
Cameroon,CMR,,,2020-04-23,0.14,,271.428571428571,
Cameroon,CMR,,,2020-04-24,0.15071,,154.545454545455,
Cameroon,CMR,,,2020-04-25,0.15071,,154.545454545455,
Cameroon,CMR,,,2020-04-26,0.17229,,220,
Cameroon,CMR,,,2020-04-27,0.07543,,-53.3333333333333,
Cameroon,CMR,,,2020-04-28,0.08614,,-46.6666666666667,
Cameroon,CMR,,,2020-04-29,0.09157,,-32,
Cameroon,CMR,,,2020-04-30,0.09686,,-30.7692307692308,
Cameroon,CMR,,,2020-05-01,0.06457,,-57.1428571428571,
Cameroon,CMR,,,2020-05-02,0.06457,,-57.1428571428571,
Cameroon,CMR,,,2020-05-03,0.05914,,-65.625,
Cameroon,CMR,,,2020-05-04,0.043,,-42.8571428571429,
Cameroon,CMR,,,2020-05-05,0.03229,,-62.5,
Cameroon,CMR,,,2020-05-06,0.02686,,-70.5882352941176,
Cameroon,CMR,,,2020-05-07,0.253,,161.111111111111,
Cameroon,CMR,,,2020-05-08,0.253,,291.666666666667,
Cameroon,CMR,,,2020-05-09,0.253,,291.666666666667,
Cameroon,CMR,,,2020-05-10,0.23686,,300,
Cameroon,CMR,,,2020-05-11,0.26914,,525,
Cameroon,CMR,,,2020-05-12,0.32829,,916.666666666667,
Cameroon,CMR,,,2020-05-13,0.32829,,1120,
Cameroon,CMR,,,2020-05-14,0.15057,,-40.4255319148936,
Cameroon,CMR,,,2020-05-15,0.16671,,-34.0425531914894,
Cameroon,CMR,,,2020-05-16,0.17214,,-31.9148936170213,
Cameroon,CMR,,,2020-05-17,0.17214,,-27.2727272727273,
Cameroon,CMR,,,2020-05-18,0.13986,,-48,
Cameroon,CMR,,,2020-05-19,0.08071,,-75.4098360655738,
Cameroon,CMR,,,2020-05-20,0.08071,,-75.4098360655738,
Cameroon,CMR,,,2020-05-21,0.05386,,-64.2857142857143,
Cameroon,CMR,,,2020-05-22,0.09157,,-45.1612903225807,
Cameroon,CMR,,,2020-05-23,0.10229,,-40.625,
Cameroon,CMR,,,2020-05-24,0.10229,,-40.625,
Cameroon,CMR,,,2020-05-25,0.13457,,-3.84615384615384,
Cameroon,CMR,,,2020-05-26,0.16686,,106.666666666667,
Cameroon,CMR,,,2020-05-27,0.18843,,133.333333333333,
Cameroon,CMR,,,2020-05-28,0.16686,,210,
Cameroon,CMR,,,2020-05-29,0.113,,23.5294117647059,
Cameroon,CMR,,,2020-05-30,0.09686,,-5.26315789473685,
Cameroon,CMR,,,2020-05-31,0.17214,,68.4210526315789,
Cameroon,CMR,,,2020-06-01,0.13986,,4,
Cameroon,CMR,,,2020-06-02,0.15057,,-9.67741935483871,
Cameroon,CMR,,,2020-06-03,0.13443,,-28.5714285714286,
Cameroon,CMR,,,2020-06-04,0.12371,,-25.8064516129032,
Cameroon,CMR,,,2020-06-05,0.13986,,23.8095238095238,
Cameroon,CMR,,,2020-06-06,0.13986,,44.4444444444444,
Cameroon,CMR,,,2020-06-07,0.06457,,-62.5,
Cameroon,CMR,,,2020-06-08,0.06457,,-53.8461538461539,
Cameroon,CMR,,,2020-06-09,0.04843,,-67.8571428571429,
Cameroon,CMR,,,2020-06-10,0.043,,-68,
Cameroon,CMR,,,2020-06-11,0.07529,,-39.1304347826087,
Cameroon,CMR,,,2020-06-12,0.05914,,-57.6923076923077,
Cameroon,CMR,,,2020-06-13,0.37671,,169.230769230769,
Cameroon,CMR,,,2020-06-14,0.38743,,500,
Cameroon,CMR,,,2020-06-15,0.39286,,508.333333333333,
Cameroon,CMR,,,2020-06-16,0.366,,655.555555555556,
Cameroon,CMR,,,2020-06-17,0.366,,750,
Cameroon,CMR,,,2020-06-18,0.33371,,342.857142857143,
Cameroon,CMR,,,2020-06-19,0.366,,518.181818181818,
Cameroon,CMR,,,2020-06-20,0.14529,,-61.4285714285714,
Cameroon,CMR,,,2020-06-21,0.13457,,-65.2777777777778,
Cameroon,CMR,,,2020-06-22,0.13457,,-65.7534246575342,
Cameroon,CMR,,,2020-06-23,0.14529,,-60.2941176470588,
Cameroon,CMR,,,2020-06-24,0.17214,,-52.9411764705882,
Cameroon,CMR,,,2020-06-25,0.199,,-40.3225806451613,
Cameroon,CMR,,,2020-06-26,0.16671,,-54.4117647058824,
Cameroon,CMR,,,2020-06-27,0.06986,,-51.8518518518519,
Cameroon,CMR,,,2020-06-28,0.06986,,-48,
Cameroon,CMR,,,2020-06-29,0.06443,,-52,
Cameroon,CMR,,,2020-06-30,0.05371,,-62.962962962963,
Cameroon,CMR,,,2020-07-01,0.02686,,-84.375,
Cameroon,CMR,,,2020-07-02,0,,-100,
Cameroon,CMR,,,2020-07-03,0,,-100,
Cameroon,CMR,,,2020-07-04,0,,-100,
Cameroon,CMR,,,2020-07-05,0,,-100,
Cameroon,CMR,,,2020-07-06,0.08071,,25,
Cameroon,CMR,,,2020-07-07,0.09143,,70,
Cameroon,CMR,,,2020-07-08,0.24743,,820,
Cameroon,CMR,,,2020-07-09,0.24743,,,
Cameroon,CMR,,,2020-07-10,0.24743,,,
Cameroon,CMR,,,2020-07-11,0.24743,,,
Cameroon,CMR,,,2020-07-12,0.24743,,,
Cameroon,CMR,,,2020-07-13,0.16671,,106.666666666667,
Cameroon,CMR,,,2020-07-14,0.156,,70.5882352941176,
Cameroon,CMR,,,2020-07-15,0,,-100,
Cameroon,CMR,,,2020-07-16,0,,-100,
Cameroon,CMR,,,2020-07-17,0.07529,,-69.5652173913043,
Cameroon,CMR,,,2020-07-18,0.07529,,-69.5652173913043,
Cameroon,CMR,,,2020-07-19,0.07529,,-69.5652173913043,
Cameroon,CMR,,,2020-07-20,0.07529,,-54.8387096774193,
Cameroon,CMR,,,2020-07-21,0.07529,,-51.7241379310345,
Cameroon,CMR,,,2020-07-22,0.07529,,,
Cameroon,CMR,,,2020-07-23,0.12371,,,
Cameroon,CMR,,,2020-07-24,0.06457,,-14.2857142857143,
Cameroon,CMR,,,2020-07-25,0.06457,,-14.2857142857143,
Cameroon,CMR,,,2020-07-26,0.06457,,-14.2857142857143,
Cameroon,CMR,,,2020-07-27,0.06457,,-14.2857142857143,
Cameroon,CMR,,,2020-07-28,0.06457,,-14.2857142857143,
Cameroon,CMR,,,2020-07-29,0.06457,,-14.2857142857143,
Cameroon,CMR,,,2020-07-30,0.02686,,-78.2608695652174,
Cameroon,CMR,,,2020-07-31,0.01071,,-83.3333333333333,
Cameroon,CMR,,,2020-08-01,0.01071,,-83.3333333333333,
Cameroon,CMR,,,2020-08-02,0.01071,,-83.3333333333333,
Cameroon,CMR,,,2020-08-03,0.01071,,-83.3333333333333,
Cameroon,CMR,,,2020-08-04,0.01071,,-83.3333333333333,
Cameroon,CMR,,,2020-08-05,0.03229,,-50,
Cameroon,CMR,,,2020-08-06,0.02157,,-20,
Cameroon,CMR,,,2020-08-07,0.02157,,100,
Cameroon,CMR,,,2020-08-08,0.02157,,100,
Cameroon,CMR,,,2020-08-09,0.02157,,100,
Cameroon,CMR,,,2020-08-10,0.04314,,300,
Cameroon,CMR,,,2020-08-11,0.04314,,300,
Cameroon,CMR,,,2020-08-12,0.03771,,16.6666666666667,
Cameroon,CMR,,,2020-08-13,0.05386,,150,
Cameroon,CMR,,,2020-08-14,0.05386,,150,
Cameroon,CMR,,,2020-08-15,0.05386,,150,
Cameroon,CMR,,,2020-08-16,0.05386,,150,
Cameroon,CMR,,,2020-08-17,0.03229,,-25,
Cameroon,CMR,,,2020-08-18,0.043,,0,
Cameroon,CMR,,,2020-08-19,0.043,,14.2857142857143,
Cameroon,CMR,,,2020-08-20,0.02686,,-50,
Cameroon,CMR,,,2020-08-21,0.03757,,-30,
Cameroon,CMR,,,2020-08-22,0.03757,,-30,
Cameroon,CMR,,,2020-08-23,0.03757,,-30,
Cameroon,CMR,,,2020-08-24,0.03757,,16.6666666666667,
Cameroon,CMR,,,2020-08-25,0.02686,,-37.5,
Cameroon,CMR,,,2020-08-26,0.02143,,-50,
Cameroon,CMR,,,2020-08-27,0.02143,,-20,
Cameroon,CMR,,,2020-08-28,0.01614,,-57.1428571428571,
Cameroon,CMR,,,2020-08-29,0.01614,,-57.1428571428571,
Cameroon,CMR,,,2020-08-30,0.01614,,-57.1428571428571,
Cameroon,CMR,,,2020-08-31,0.01614,,-57.1428571428571,
Cameroon,CMR,,,2020-09-01,0.01614,,-40,
Cameroon,CMR,,,2020-09-02,0.02157,,0,
Cameroon,CMR,,,2020-09-03,0.02157,,0,
Cameroon,CMR,,,2020-09-04,0.01614,,0,
Cameroon,CMR,,,2020-09-05,0.01614,,0,
Cameroon,CMR,,,2020-09-06,0.01614,,0,
Cameroon,CMR,,,2020-09-07,0.01614,,0,
Cameroon,CMR,,,2020-09-08,0.01614,,0,
Cameroon,CMR,,,2020-09-09,0,,-100,
Cameroon,CMR,,,2020-09-10,0.00543,,-75,
Cameroon,CMR,,,2020-09-11,0.00543,,-66.6666666666667,
Canada,CAN,2015,North America,,,,,
Canada,CAN,,,2020-01-02,0,,,
Canada,CAN,,,2020-01-03,0,,,
Canada,CAN,,,2020-01-04,0,,,
Canada,CAN,,,2020-01-05,0,,,
Canada,CAN,,,2020-01-06,0,,,
Canada,CAN,,,2020-01-07,0,,,
Canada,CAN,,,2020-01-08,0,,,
Canada,CAN,,,2020-01-09,0,,,
Canada,CAN,,,2020-01-10,0,,,
Canada,CAN,,,2020-01-11,0,,,
Canada,CAN,,,2020-01-12,0,,,
Canada,CAN,,,2020-01-13,0,,,
Canada,CAN,,,2020-01-14,0,,,
Canada,CAN,,,2020-01-15,0,,,
Canada,CAN,,,2020-01-16,0,,,
Canada,CAN,,,2020-01-17,0,,,
Canada,CAN,,,2020-01-18,0,,,
Canada,CAN,,,2020-01-19,0,,,
Canada,CAN,,,2020-01-20,0,,,
Canada,CAN,,,2020-01-21,0,,,
Canada,CAN,,,2020-01-22,0,,,
Canada,CAN,,,2020-01-23,0,,,
Canada,CAN,,,2020-01-24,0,,,
Canada,CAN,,,2020-01-25,0,,,
Canada,CAN,,,2020-01-26,0,,,
Canada,CAN,,,2020-01-27,0,,,
Canada,CAN,,,2020-01-28,0,,,
Canada,CAN,,,2020-01-29,0,,,
Canada,CAN,,,2020-01-30,0,,,
Canada,CAN,,,2020-01-31,0,,,
Canada,CAN,,,2020-02-01,0,,,
Canada,CAN,,,2020-02-02,0,,,
Canada,CAN,,,2020-02-03,0,,,
Canada,CAN,,,2020-02-04,0,,,
Canada,CAN,,,2020-02-05,0,,,
Canada,CAN,,,2020-02-06,0,,,
Canada,CAN,,,2020-02-07,0,,,
Canada,CAN,,,2020-02-08,0,,,
Canada,CAN,,,2020-02-09,0,,,
Canada,CAN,,,2020-02-10,0,,,
Canada,CAN,,,2020-02-11,0,,,
Canada,CAN,,,2020-02-12,0,,,
Canada,CAN,,,2020-02-13,0,,,
Canada,CAN,,,2020-02-14,0,,,
Canada,CAN,,,2020-02-15,0,,,
Canada,CAN,,,2020-02-16,0,,,
Canada,CAN,,,2020-02-17,0,,,
Canada,CAN,,,2020-02-18,0,,,
Canada,CAN,,,2020-02-19,0,,,
Canada,CAN,,,2020-02-20,0,,,
Canada,CAN,,,2020-02-21,0,,,
Canada,CAN,,,2020-02-22,0,,,
Canada,CAN,,,2020-02-23,0,,,
Canada,CAN,,,2020-02-24,0,,,
Canada,CAN,,,2020-02-25,0,,,
Canada,CAN,,,2020-02-26,0,,,
Canada,CAN,,,2020-02-27,0,,,
Canada,CAN,,,2020-02-28,0,,,
Canada,CAN,,,2020-02-29,0,,,
Canada,CAN,,,2020-03-01,0,,,
Canada,CAN,,,2020-03-02,0,,,
Canada,CAN,,,2020-03-03,0,,,
Canada,CAN,,,2020-03-04,0,,,
Canada,CAN,,,2020-03-05,0,,,
Canada,CAN,,,2020-03-06,0,,,
Canada,CAN,,,2020-03-07,0,,,
Canada,CAN,,,2020-03-08,0,,,
Canada,CAN,,,2020-03-09,0,,,
Canada,CAN,,,2020-03-10,0.00371,,,
Canada,CAN,,,2020-03-11,0.00371,,,
Canada,CAN,,,2020-03-12,0.00371,,,
Canada,CAN,,,2020-03-13,0.00371,,,
Canada,CAN,,,2020-03-14,0.00371,,,
Canada,CAN,,,2020-03-15,0.00371,,,
Canada,CAN,,,2020-03-16,0.00371,,,
Canada,CAN,,,2020-03-17,0.01129,,200,
Canada,CAN,,,2020-03-18,0.02643,,600,
Canada,CAN,,,2020-03-19,0.03014,,700,
Canada,CAN,,,2020-03-20,0.03386,,800,
Canada,CAN,,,2020-03-21,0.04143,,1000,
Canada,CAN,,,2020-03-22,0.06414,,1600,
Canada,CAN,,,2020-03-23,0.07171,,1800,
Canada,CAN,,,2020-03-24,0.07557,,566.666666666667,
Canada,CAN,,,2020-03-25,0.07171,,171.428571428571,
Canada,CAN,,,2020-03-26,0.09829,,225,
Canada,CAN,,,2020-03-27,0.10971,,222.222222222222,
Canada,CAN,,,2020-03-28,0.15514,,272.727272727273,
Canada,CAN,,,2020-03-29,0.15886,,147.058823529412,
Canada,CAN,,,2020-03-30,0.155,,115.789473684211,
Canada,CAN,,,2020-03-31,0.24586,,225,
Canada,CAN,,,2020-04-01,0.261,,263.157894736842,
Canada,CAN,,,2020-04-02,0.27986,,184.615384615385,
Canada,CAN,,,2020-04-03,0.37443,,241.379310344828,
Canada,CAN,,,2020-04-04,0.50686,,226.829268292683,
Canada,CAN,,,2020-04-05,0.647,,307.142857142857,
Canada,CAN,,,2020-04-06,0.82871,,434.146341463415,
Canada,CAN,,,2020-04-07,0.88543,,260,
Canada,CAN,,,2020-04-08,1.07471,,311.594202898551,
Canada,CAN,,,2020-04-09,1.23371,,340.540540540541,
Canada,CAN,,,2020-04-10,1.40414,,274.747474747475,
Canada,CAN,,,2020-04-11,1.44586,,185.074626865672,
Canada,CAN,,,2020-04-12,1.59729,,146.783625730994,
Canada,CAN,,,2020-04-13,1.65414,,99.5433789954338,
Canada,CAN,,,2020-04-14,1.72986,,95.2991452991453,
Canada,CAN,,,2020-04-15,1.97971,,84.1549295774648,
Canada,CAN,,,2020-04-16,2.17657,,76.3803680981595,
Canada,CAN,,,2020-04-17,2.58914,,84.366576819407,
Canada,CAN,,,2020-04-18,2.801,,93.717277486911,
Canada,CAN,,,2020-04-19,3.081,,92.8909952606635,
Canada,CAN,,,2020-04-20,3.26643,,97.4828375286041,
Canada,CAN,,,2020-04-21,3.44443,,99.124726477024,
Canada,CAN,,,2020-04-22,3.52386,,78.0114722753346,
Canada,CAN,,,2020-04-23,3.64871,,67.6521739130435,
Canada,CAN,,,2020-04-24,3.607,,39.327485380117,
Canada,CAN,,,2020-04-25,3.75843,,34.1891891891892,
Canada,CAN,,,2020-04-26,3.77743,,22.6044226044226,
Canada,CAN,,,2020-04-27,3.70929,,13.5573580533024,
Canada,CAN,,,2020-04-28,3.84929,,11.7582417582418,
Canada,CAN,,,2020-04-29,3.87957,,10.0966702470462,
Canada,CAN,,,2020-04-30,3.86829,,6.01659751037345,
Canada,CAN,,,2020-05-01,3.92886,,8.91920251836307,
Canada,CAN,,,2020-05-02,4.122,,9.66767371601209,
Canada,CAN,,,2020-05-03,4.16743,,10.3206412825651,
Canada,CAN,,,2020-05-04,4.24686,,14.4897959183673,
Canada,CAN,,,2020-05-05,4.34143,,12.7826941986234,
Canada,CAN,,,2020-05-06,4.48157,,15.5121951219512,
Canada,CAN,,,2020-05-07,4.67843,,20.9393346379648,
Canada,CAN,,,2020-05-08,4.633,,17.9190751445087,
Canada,CAN,,,2020-05-09,4.45886,,8.17263544536271,
Canada,CAN,,,2020-05-10,4.26571,,2.36148955495004,
Canada,CAN,,,2020-05-11,4.50043,,5.97147950089128,
Canada,CAN,,,2020-05-12,4.31114,,-0.6974716652136,
Canada,CAN,,,2020-05-13,4.26186,,-4.89864864864865,
Canada,CAN,,,2020-05-14,4.05743,,-13.2686084142395,
Canada,CAN,,,2020-05-15,4.02714,,-13.0718954248366,
Canada,CAN,,,2020-05-16,3.75843,,-15.704584040747,
Canada,CAN,,,2020-05-17,3.732,,-12.511091393079,
Canada,CAN,,,2020-05-18,3.44814,,-23.380992430614,
Canada,CAN,,,2020-05-19,3.21357,,-25.4609306409131,
Canada,CAN,,,2020-05-20,2.81243,,-34.0142095914742,
Canada,CAN,,,2020-05-21,2.748,,-32.2761194029851,
Canada,CAN,,,2020-05-22,2.57386,,-36.0902255639098,
Canada,CAN,,,2020-05-23,2.60414,,-30.7150050352467,
Canada,CAN,,,2020-05-24,2.55871,,-31.4401622718053,
Canada,CAN,,,2020-05-25,2.43,,-29.5279912184413,
Canada,CAN,,,2020-05-26,2.66086,,-17.1967020023557,
Canada,CAN,,,2020-05-27,2.75171,,-2.15343203230148,
Canada,CAN,,,2020-05-28,2.782,,1.23966942148761,
Canada,CAN,,,2020-05-29,2.74429,,6.61764705882353,
Canada,CAN,,,2020-05-30,2.75943,,5.95930232558139,
Canada,CAN,,,2020-05-31,2.71786,,6.21301775147929,
Canada,CAN,,,2020-06-01,3.297,,35.6697819314642,
Canada,CAN,,,2020-06-02,2.95629,,11.0953058321479,
Canada,CAN,,,2020-06-03,2.86157,,3.98899587345254,
Canada,CAN,,,2020-06-04,2.77457,,-0.272108843537411,
Canada,CAN,,,2020-06-05,2.87671,,4.82758620689656,
Canada,CAN,,,2020-06-06,2.74043,,-0.685871056241427,
Canada,CAN,,,2020-06-07,2.64957,,-2.50696378830083,
Canada,CAN,,,2020-06-08,1.91143,,-42.0206659012629,
Canada,CAN,,,2020-06-09,1.92657,,-34.8271446862996,
Canada,CAN,,,2020-06-10,1.90014,,-33.5978835978836,
Canada,CAN,,,2020-06-11,1.74871,,-36.9713506139154,
Canada,CAN,,,2020-06-12,1.35129,,-53.0263157894737,
Canada,CAN,,,2020-06-13,1.30957,,-52.2099447513812,
Canada,CAN,,,2020-06-14,1.26414,,-52.2857142857143,
Canada,CAN,,,2020-06-15,1.30957,,-31.4851485148515,
Canada,CAN,,,2020-06-16,1.28686,,-33.2023575638507,
Canada,CAN,,,2020-06-17,1.196,,-37.0517928286853,
Canada,CAN,,,2020-06-18,1.11271,,-36.3636363636364,
Canada,CAN,,,2020-06-19,1.15814,,-14.2857142857143,
Canada,CAN,,,2020-06-20,1.12414,,-14.1618497109827,
Canada,CAN,,,2020-06-21,1.14686,,-9.2814371257485,
Canada,CAN,,,2020-06-22,1.075,,-17.9190751445087,
Canada,CAN,,,2020-06-23,0.988,,-23.2352941176471,
Canada,CAN,,,2020-06-24,0.91229,,-23.7341772151899,
Canada,CAN,,,2020-06-25,0.87071,,-21.7687074829932,
Canada,CAN,,,2020-06-26,0.77229,,-33.3333333333333,
Canada,CAN,,,2020-06-27,0.61329,,-45.4545454545455,
Canada,CAN,,,2020-06-28,0.40129,,-65.016501650165,
Canada,CAN,,,2020-06-29,0.34829,,-67.6056338028169,
Canada,CAN,,,2020-06-30,0.49214,,-50.1915708812261,
Canada,CAN,,,2020-07-01,0.51857,,-43.1535269709544,
Canada,CAN,,,2020-07-02,0.405,,-53.4782608695652,
Canada,CAN,,,2020-07-03,0.52229,,-32.3529411764706,
Canada,CAN,,,2020-07-04,0.58657,,-4.32098765432098,
Canada,CAN,,,2020-07-05,0.59786,,49.0566037735849,
Canada,CAN,,,2020-07-06,0.613,,76.0869565217391,
Canada,CAN,,,2020-07-07,0.48043,,-2.30769230769231,
Canada,CAN,,,2020-07-08,0.454,,-12.4087591240876,
Canada,CAN,,,2020-07-09,0.55243,,36.4485981308411,
Canada,CAN,,,2020-07-10,0.40486,,-22.463768115942,
Canada,CAN,,,2020-07-11,0.36329,,-38.0645161290323,
Canada,CAN,,,2020-07-12,0.37471,,-37.3417721518987,
Canada,CAN,,,2020-07-13,0.37471,,-38.8888888888889,
Canada,CAN,,,2020-07-14,0.36714,,-23.6220472440945,
Canada,CAN,,,2020-07-15,0.32929,,-27.5,
Canada,CAN,,,2020-07-16,0.27629,,-50,
Canada,CAN,,,2020-07-17,0.29514,,-27.1028037383178,
Canada,CAN,,,2020-07-18,0.30271,,-16.6666666666667,
Canada,CAN,,,2020-07-19,0.24971,,-33.3333333333333,
Canada,CAN,,,2020-07-20,0.261,,-30.3030303030303,
Canada,CAN,,,2020-07-21,0.25729,,-29.8969072164949,
Canada,CAN,,,2020-07-22,0.24214,,-26.4367816091954,
Canada,CAN,,,2020-07-23,0.227,,-17.8082191780822,
Canada,CAN,,,2020-07-24,0.17786,,-39.7435897435898,
Canada,CAN,,,2020-07-25,0.15886,,-47.5,
